id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
18538,K22S,small_airport,Paisley Airport,42.717899322509766,-120.56300354003906,4395.0,,US,US-OR,Paisley,no,K22S,,22S,,https://en.wikipedia.org/wiki/Paisley_Airport,
18540,K23,small_airport,Cooperstown-Westville Airport,42.6291999817,-74.89099884030001,1260.0,,US,US-NY,Cooperstown,no,K23,COP,K23,,https://en.wikipedia.org/wiki/Cooperstown-Westville_Airport,
18543,K24A,small_airport,Jackson County Airport,35.31740188598633,-83.20989990234375,2857.0,,US,US-NC,Sylva,no,K24A,,24A,,https://en.wikipedia.org/wiki/Jackson_County_Airport_(North_Carolina),
18554,K26U,small_airport,McDermitt State Airport,42.00953,-117.727261,4478.0,,US,US-OR,McDermitt,no,,,26U,,https://en.wikipedia.org/wiki/McDermitt_State_Airport,
18558,K27K,small_airport,Georgetown-Scott County Regional Airport,38.234405,-84.434702,947.0,,US,US-KY,Georgetown,no,,,27K,http://georgetownscottcountyairport.com/,https://en.wikipedia.org/wiki/Georgetown-Scott_County_Airport,Georgetown Scott County - Marshall Field
18561,K29,small_airport,Council Airport,64.89790344240001,-163.70300293,85.0,,US,US-AK,Council,no,K29,CIL,K29,,https://en.wikipedia.org/wiki/Council_Airport,Melsing Creek
18585,K2G4,small_airport,Garrett County Airport,39.580299377441,-79.339401245117,2933.0,,US,US-MD,Oakland,no,2G4,,2G4,https://www.garrettcounty.org/airport-2g4,https://en.wikipedia.org/wiki/Garrett_County_Airport,ODM
18588,K2H0,small_airport,Shelby County Airport,39.4104003906,-88.8453979492,618.0,,US,US-IL,Shelbyville,no,2H0,,2H0,http://www.shelbycountyairport.com/Home_Page.html,https://en.wikipedia.org/wiki/Shelby_County_Airport_(Illinois),
18593,K2IS,small_airport,Airglades Airport,26.735195,-81.051078,20.0,,US,US-FL,Clewiston,no,,,2IS,https://www.airglades.com/,https://en.wikipedia.org/wiki/Airglades_Airport,
18597,K2K3,small_airport,Stanton County Municipal Airport,37.583039,-101.733002,3324.0,,US,US-KS,Johnson,no,KJHN,,JHN,,https://en.wikipedia.org/wiki/Stanton_County_Municipal_Airport,2K3
18607,K2O1,small_airport,Gansner Field,39.943902,-120.945,3415.0,,US,US-CA,Quincy,no,,GNF,2O1,,https://en.wikipedia.org/wiki/Gansner_Field,
18609,K2O6,small_airport,Chowchilla Airport,37.11240005493164,-120.24700164794922,242.0,,US,US-CA,Chowchilla,no,K2O6,,2O6,,https://en.wikipedia.org/wiki/Chowchilla_Airport,
18610,K2O7,small_airport,Independence Airport,36.81380081,-118.2050018,3908.0,,US,US-CA,Independence,no,K2O7,,2O7,,https://en.wikipedia.org/wiki/Independence_Airport,
18623,K2S7,small_airport,Chiloquin State Airport,42.579440493,-121.879062653,4217.0,,US,US-OR,Chiloquin,no,K2S7,CHZ,2S7,,https://en.wikipedia.org/wiki/Chiloquin_State_Airport,
18632,K2W6,small_airport,St. Mary's County Regional Airport,38.315399,-76.550102,142.0,,US,US-MD,California,no,,LTW,2W6,,https://en.wikipedia.org/wiki/St._Mary's_County_Regional_Airport,
18640,K33J,small_airport,Geneva Municipal Airport,31.052579,-85.868715,101.0,,US,US-AL,Geneva,no,K33J,,33J,,https://en.wikipedia.org/wiki/Geneva_Municipal_Airport,
18643,K33N,small_airport,Delaware Airpark,39.21839904789999,-75.59639739990001,56.0,,US,US-DE,Dover/Cheswold,no,33N,,33N,,https://en.wikipedia.org/wiki/Delaware_Airpark,
18648,K34,small_airport,Gardner Municipal Airport,38.80690002441406,-94.9561996459961,1042.0,,US,US-KS,Gardner,no,K34,,K34,,https://en.wikipedia.org/wiki/Gardner_Municipal_Airport_(Kansas),
18653,K35D,small_airport,Padgham Field,42.53099823,-85.82510376,706.0,,US,US-MI,Allegan,no,K35D,,35D,,https://en.wikipedia.org/wiki/Padgham_Field,
18654,K35S,small_airport,Wasco State Airport,45.58940124511719,-120.67400360107422,1503.0,,US,US-OR,Wasco,no,K35S,,35S,,https://en.wikipedia.org/wiki/Wasco_State_Airport,
18656,K36S,small_airport,Happy Camp Airport,41.79069900512695,-123.38899993896484,1209.0,,US,US-CA,Happy Camp,no,K36S,,36S,,https://en.wikipedia.org/wiki/Happy_Camp_Airport,
18657,K36U,small_airport,Heber Valley Airport,40.4818,-111.429001,5637.0,,US,US-UT,Heber,no,KHCR,,HCR,https://www.russmcdonaldfield.com/,https://en.wikipedia.org/wiki/Heber_City_Municipal_Airport,"36U, Heber City Municipal Airport - Russ McDonald Field"
18661,K37V,small_airport,Arapahoe Municipal Airport,40.3395004272,-99.90650177,2270.0,,US,US-NE,Arapahoe,no,,AHF,37V,,https://en.wikipedia.org/wiki/Arapahoe_Municipal_Airport,
18666,K39N,small_airport,Princeton Airport,40.3992004395,-74.6588973999,128.0,,US,US-NJ,Princeton/Rocky Hill,no,39N,PCT,39N,http://www.princetonairport.com/recent-history/,https://en.wikipedia.org/wiki/Princeton_Airport_(New_Jersey),
18667,K3A1,small_airport,Cullman Regional Airport-Folsom Field,34.2687,-86.858002,969.0,,US,US-AL,Cullman,no,KCMD,,CMD,http://www.cullmanregionalairport.org/,https://en.wikipedia.org/wiki/Folsom_Field_(Alabama),3A1
18672,K3B0,small_airport,Southbridge Municipal Airport,42.10089874267578,-72.03839874267578,699.0,,US,US-MA,Southbridge,no,K3B0,,3B0,,https://en.wikipedia.org/wiki/Southbridge_Municipal_Airport,
18677,K3BS,small_airport,Jack Barstow Airport,43.663054,-84.258606,635.0,,US,US-MI,Midland,no,KIKW,,IKW,,https://en.wikipedia.org/wiki/Jack_Barstow_Municipal_Airport,
18678,K3C8,small_airport,Calverton Executive Airpark,40.9151000977,-72.7919006348,75.0,,US,US-NY,Calverton,no,3C8,CTO,3C8,,https://en.wikipedia.org/wiki/Calverton_Executive_Airpark,"Peconic River, Naval Weapons Industrial Reserve"
18680,K3CM,small_airport,James Clements Municipal Airport,43.5469017,-83.89550018,585.0,,US,US-MI,Bay City,no,K3CM,,3CM,,https://en.wikipedia.org/wiki/James_Clements_Municipal_Airport,
18702,K3HO,small_airport,Hobart Sky Ranch Airport,41.55419921875,-87.26249694824219,644.0,,US,US-IN,Hobart,no,K3HO,,3HO,,https://en.wikipedia.org/wiki/Hobart_Sky_Ranch_Airport,
18715,K3L2,small_airport,Sky Ranch Airport,35.7952995300293,-115.6269989013672,2599.0,,US,US-NV,Sandy Valley,no,K3L2,,3L2,,https://en.wikipedia.org/wiki/Sky_Ranch_Airport_(Nevada),
18717,K3M2,small_airport,Double Springs/Winston County Airport,34.144501,-87.327797,753.0,,US,US-AL,Double Springs,no,,,3M2,,https://en.wikipedia.org/wiki/Double_Springs%E2%80%93Winston_County_Airport,
18724,K3O1,small_airport,Gustine Airport,37.26269912719727,-120.96299743652344,75.0,,US,US-CA,Gustine,no,K3O1,,3O1,,https://en.wikipedia.org/wiki/Gustine_Airport,
18728,K3O9,small_airport,Grand Lake Regional Airport,36.577598571777,-94.86190032959,792.0,,US,US-OK,Afton,no,3O9,NRI,3O9,http://www.thelandingsgrandlake.com/airport.htm,https://en.wikipedia.org/wiki/Grand_Lake_Regional_Airport,The Landings on Monkey Island
18734,K3R9,small_airport,Lakeway Airpark,30.3575,-97.994499,909.0,,US,US-TX,Austin,no,K3R9,,3R9,,https://en.wikipedia.org/wiki/Lakeway_Airpark,Airfield Ranch
18736,K3S4,small_airport,Illinois Valley Airport,42.1036987305,-123.681999207,1394.0,,US,US-OR,Cave Junction,no,3S4,,3S4,http://www.co.josephine.or.us/Page.asp?NavID=1246,https://en.wikipedia.org/wiki/Illinois_Valley_Airport,Siskiyou Smokejumper Base
18737,K3S8,small_airport,Grants Pass Airport,42.510101,-123.388,1126.0,,US,US-OR,Grants Pass,no,KSXT,GTP,3S8,,https://en.wikipedia.org/wiki/Grants_Pass_Airport,Merlin
18738,K3S9,small_airport,Condon State Pauling Field,45.24660110473633,-120.16600036621094,2911.0,,US,US-OR,Condon,no,K3S9,,3S9,,https://en.wikipedia.org/wiki/Condon_State_Airport,
18742,K3TR,small_airport,Jerry Tyler Memorial Airport,41.835899353027,-86.225196838379,750.0,,US,US-MI,Niles,no,3TR,NLE,3TR,http://www.ci.niles.mi.us/deptsandservices/dpw/JerryTylerMemorialAirport.htm,https://en.wikipedia.org/wiki/Jerry_Tyler_Memorial_Airport,
18748,K3V5,closed,Fort Collins Downtown Airport,40.588299,-105.042,4939.0,,US,US-CO,Fort Collins,no,,,,,https://en.wikipedia.org/wiki/Fort_Collins_Downtown_Airport,3V5
18756,K40G,small_airport,Valle Airport,35.65060043335,-112.14800262451,5999.0,,US,US-AZ,Grand Canyon,no,40G,VLE,40G,http://www.valleairport.com/,https://en.wikipedia.org/wiki/Valle_Airport,
18757,K40J,small_airport,Perry-Foley Airport,30.0693,-83.580597,44.0,,US,US-FL,Perry,no,KFPY,FPY,FPY,http://taylorcountygov.com/airport/index.htm,https://en.wikipedia.org/wiki/Perry-Foley_Airport,"40J, Perry Army Airfield"
18766,K42J,small_airport,Keystone Heights Airport,29.8447,-82.047501,196.0,,US,US-FL,Keystone Heights,no,,,42J,https://keystoneairport.com/,https://en.wikipedia.org/wiki/Keystone_Heights_Airport,Keystone Airpark
18775,K43U,closed,Mount Pleasant Airport,39.526651,-111.475978,5830.0,,US,US-UT,Mount Pleasant,no,,MSD,,,https://en.wikipedia.org/wiki/Mount_Pleasant_Airport_(Utah),43U
18779,K44U,small_airport,Salina Gunnison Airport,39.0290985107,-111.837997437,5159.0,,US,US-UT,Salina,no,44U,SBO,44U,http://www.gunnisoncity.org/airport.htm,https://en.wikipedia.org/wiki/Salina-Gunnison_Airport,
18786,K47A,small_airport,Cherokee County Regional Airport,34.3106,-84.423897,1219.0,,US,US-GA,Canton,no,KCNI,,CNI,,https://en.wikipedia.org/wiki/Cherokee_County_Airport_(Georgia),47A
18788,K47N,small_airport,Central Jersey Regional Airport,40.5243988037,-74.59839630130001,86.0,,US,US-NJ,Manville,no,47N,JVI,47N,http://www.centraljerseyairport.com/,https://en.wikipedia.org/wiki/Central_Jersey_Regional_Airport,Kupper Airport
18800,K49X,small_airport,Chemehuevi Valley Airport,34.528805,-114.431999,631.0,,US,US-CA,Havasu Lake,no,K49X,,49X,,https://en.wikipedia.org/wiki/Chemehuevi_Valley_Airport,
18805,K4A7,small_airport,Atlanta Speedway Airport,33.389876,-84.331011,882.0,,US,US-GA,Hampton,no,KHMP,,HMP,http://www.co.henry.ga.us/airport/,https://en.wikipedia.org/wiki/Atlanta_Speedway_Airport,"4A7, Atlanta South Regional Airport, Clayton County Airport – Tara Field, Bear Creek Airport, Henry County Airport"
18809,K4B8,small_airport,Robertson Field,41.69039916992188,-72.86479949951172,200.0,,US,US-CT,Plainville,no,K4B8,,4B8,,https://en.wikipedia.org/wiki/Robertson_Field,
18811,K4D0,small_airport,Abrams Municipal Airport,42.775202,-84.736378,842.0,,US,US-MI,Grand Ledge,no,K4D0,,4D0,,https://en.wikipedia.org/wiki/Abrams_Municipal_Airport,
18819,K4G6,small_airport,Hornell Municipal Airport,42.382139,-77.68211,1219.0,,US,US-NY,Hornell,no,KHTF,,HTF,,https://en.wikipedia.org/wiki/Hornell_Municipal_Airport,4G6
18821,K4I0,closed,Mingo County Airport,37.687599,-82.261002,1575.0,,US,US-WV,Williamson,no,,,,,https://en.wikipedia.org/wiki/Mingo_County_Airport,4I0
18823,K4I7,small_airport,Putnam County Airport,39.630299,-86.813904,842.0,,US,US-IN,Greencastle,no,KGPC,,GPC,http://putnamcountyregionalairport.com/index.html,https://en.wikipedia.org/wiki/Putnam_County_Airport,4I7
18833,K4M2,small_airport,Booneville Municipal Airport,35.149534,-93.863545,465.0,,US,US-AR,Booneville,no,,,4M2,http://www.boonevilleairport.com/,https://en.wikipedia.org/wiki/Booneville_Municipal_Airport,
18838,K4N1,small_airport,Greenwood Lake Airport,41.128200531,-74.34670257570001,791.0,,US,US-NJ,West Milford,no,4N1,,4N1,,https://en.wikipedia.org/wiki/Greenwood_Lake_Airport,
18845,K4R4,small_airport,H L Sonny Callahan Airport,30.460501,-87.876999,91.0,,US,US-AL,Fairhope,no,KCQF,,CQF,,https://en.wikipedia.org/wiki/H._L._Sonny_Callahan_Airport,4R4
18849,K4S1,small_airport,Gold Beach Municipal Airport,42.41339874,-124.4240036,20.0,,US,US-OR,Gold Beach,no,K4S1,GOL,4S1,http://www.portofgoldbeach.com/Airport.htm,https://en.wikipedia.org/wiki/Gold_Beach_Municipal_Airport,
18850,K4S2,small_airport,Ken Jernstedt Airfield,45.67259979,-121.5360031,631.0,,US,US-OR,Hood River,no,K4S2,,4S2,,https://en.wikipedia.org/wiki/Ken_Jernstedt_Airfield,
18851,K4S3,small_airport,Joseph State Airport,45.3596000671,-117.253997803,4121.0,,US,US-OR,Joseph,no,KJSY,,JSY,,https://en.wikipedia.org/wiki/Joseph_State_Airport,
18852,K4S9,small_airport,Portland Mulino Airport,45.21630096435547,-122.58999633789062,260.0,,US,US-OR,Portland-Mulino,no,K4S9,,4S9,,https://en.wikipedia.org/wiki/Portland-Mulino_Airport,
18853,K4SD,small_airport,Reno-Stead Airport,39.6674003601,-119.875999451,5050.0,,US,US-NV,Reno,no,KRTS,,RTS,http://renoairport.com/reno-stead,https://en.wikipedia.org/wiki/Reno_Stead_Airport,4SD
18854,K4T2,small_airport,Kenneth Copeland Airport,32.977298736572266,-97.4884033203125,688.0,,US,US-TX,Fort Worth,no,K4T2,,4T2,,https://en.wikipedia.org/wiki/Kenneth_Copeland_Airport,
18866,K50I,small_airport,Kentland Municipal Airport,40.7587013245,-87.42819976810001,698.0,,US,US-IN,Kentland,no,50I,KKT,50I,,https://en.wikipedia.org/wiki/Kentland_Municipal_Airport,
18879,K54T,small_airport,RWJ Airpark,29.7617,-94.846497,30.0,,US,US-TX,Baytown,no,K54T,,54T,https://rwjairpark.com/,https://en.wikipedia.org/wiki/RWJ_Airpark,54TX
18881,K55J,small_airport,Fernandina Beach Municipal Airport,30.611799,-81.461197,16.0,,US,US-FL,Fernandina Beach,no,KFHB,,FHB,http://www.fbfl.us/index.aspx?NID=66,https://en.wikipedia.org/wiki/Fernandina_Beach_Municipal_Airport,55J
18892,K5A6,small_airport,Winona–Montgomery County Airport,33.4654007,-89.72920227,364.0,,US,US-MS,Winona,no,5A6,,5A6,,https://en.wikipedia.org/wiki/Winona-Montgomery_County_Airport,
18898,K5C8,small_airport,Washburn Municipal Airport,47.3511667,-101.0258889,1908.0,,US,US-ND,Washburn,no,,,5C8,,https://en.wikipedia.org/wiki/Washburn_Municipal_Airport,ND66
18917,K5N2,small_airport,Prentice Airport,45.542999,-90.279297,1578.0,,US,US-WI,Prentice,no,,PRW,5N2,http://vil.prentice.wi.gov/departments/airport/,https://en.wikipedia.org/wiki/Prentice_Airport,WI40
18923,K5R4,small_airport,Foley Municipal Airport,30.4277,-87.700798,74.0,,US,US-AL,Foley,no,K5R4,,5R4,,https://en.wikipedia.org/wiki/Foley_Municipal_Airport,
18925,K5S0,small_airport,Oakridge State Airport,43.75260162353516,-122.50299835205078,1393.0,,US,US-OR,Oakridge,no,K5S0,,5S0,,https://en.wikipedia.org/wiki/Oakridge_State_Airport,
18926,K5S2,small_airport,Crescent Lake State Airport,43.5326,-121.949997,4810.0,,US,US-OR,Crescent Lake,no,,,5S2,,https://en.wikipedia.org/wiki/Crescent_Lake_State_Airport,
18927,K5S6,small_airport,Cape Blanco State Airport,42.857899,-124.517998,214.0,,US,US-OR,Sixes,no,,,5S6,,https://en.wikipedia.org/wiki/Cape_Blanco_State_Airport,
18928,K5S9,small_airport,Valley View Airport,45.307671,-122.318133,735.0,,US,US-OR,Estacada,no,K5S9,,5S9,,https://en.wikipedia.org/wiki/Valley_View_Airport,
18930,K5T9,small_airport,Maverick County Memorial International Airport,28.859766,-100.516682,887.0,,US,US-TX,Eagle Pass,no,,EGP,5T9,,https://en.wikipedia.org/wiki/Maverick_County_Memorial_International_Airport,
18934,K5V5,small_airport,Shiprock Airstrip,36.6978,-108.700996,5270.0,,US,US-NM,Shiprock,no,K5V5,,5V5,,https://en.wikipedia.org/wiki/Shiprock_Airstrip,"Naatʼáanii Nééz, Tsé Bitʼaʼí"
18938,K5W8,small_airport,Siler City Municipal Airport,35.7043,-79.504204,614.0,,US,US-NC,Siler City,no,KSCR,,SCR,http://www.silercity.org/index.asp?Type=B_BASIC&SEC=%7B33E50FDB-5CE5-473D-832E-E282A93E5BF2%7D,https://en.wikipedia.org/wiki/Siler_City_Municipal_Airport,5W8
18945,K61B,medium_airport,Boulder City-Lake Mead International Airport,35.947498,-114.861,2201.0,,US,US-NV,Boulder City,no,KBVU,BLD,BVU,,https://en.wikipedia.org/wiki/Boulder_City_Municipal_Airport,61B
18948,K61S,small_airport,Cottage Grove State Airport,43.799800872802734,-123.02899932861328,641.0,,US,US-OR,Cottage Grove,no,K61S,,61S,,https://en.wikipedia.org/wiki/Cottage_Grove_State_Airport,
18950,K62S,small_airport,Christmas Valley Airport,43.23623,-120.665059,4317.0,,US,US-OR,Christmas Valley,no,,,62S,,https://en.wikipedia.org/wiki/Christmas_Valley_Airport,
18957,K64S,small_airport,Prospect State Airport,42.74319839477539,-122.48799896240234,2578.0,,US,US-OR,Prospect,no,K64S,,64S,,https://en.wikipedia.org/wiki/Prospect_State_Airport,
18966,K67L,medium_airport,Mesquite International Airport,36.834999,-114.055,1978.0,,US,US-NV,Mesquite,no,KMFH,MFH,67L,http://www.cityofmesquite.com/457/Airport-Mesquite-Metro-Airport,https://en.wikipedia.org/wiki/Mesquite_Airport,
18970,K68J,closed,Tallahassee Commercial Airport,30.5473,-84.373802,155.0,,US,US-FL,Tallahassee /Havana/,no,,,68J,,https://en.wikipedia.org/wiki/Tallahassee_Commercial_Airport,
18998,K6K5,small_airport,Sisters Eagle Air Airport,44.30459976196289,-121.53900146484376,3168.0,,US,US-OR,Sisters,no,K6K5,,6K5,,https://en.wikipedia.org/wiki/Sisters_Eagle_Air_Airport,
19010,K6S2,small_airport,Florence Municipal Airport,43.98279953,-124.111000061,51.0,,US,US-OR,Florence,no,,FMU,6S2,http://www.ci.florence.or.us/airport,https://en.wikipedia.org/wiki/Florence_Municipal_Airport,
19024,K71J,small_airport,Ozark-Blackwell Field,31.431101,-85.619202,356.0,,US,US-AL,Ozark,no,,,71J,,https://en.wikipedia.org/wiki/Blackwell_Field,
19030,K74S,small_airport,Anacortes Airport,48.499,-122.662003,241.0,,US,US-WA,Anacortes,no,,OTS,74S,,https://en.wikipedia.org/wiki/Anacortes_Airport,
19038,K77S,small_airport,Hobby Field,43.93080139160156,-123.00700378417967,538.0,,US,US-OR,Creswell,no,K77S,,77S,,https://en.wikipedia.org/wiki/Hobby_Field,
20264,K78,small_airport,Abilene Municipal Airport,38.904099,-97.235901,1152.0,,US,US-KS,Abilene,no,,,K78,http://www.abilenecityhall.com/index.aspx?NID=379,https://en.wikipedia.org/wiki/Abilene_Municipal_Airport,
19042,K79J,medium_airport,South Alabama Regional At Bill Benton Field Airport,31.3088,-86.393799,310.0,,US,US-AL,Andalusia/Opp,no,K79J,,79J,,https://en.wikipedia.org/wiki/Andalusia-Opp_Airport,Andalusia Opp Airport
19051,K7B2,small_airport,Northampton Airport,42.328098,-72.611397,121.0,,US,US-MA,Northampton,no,,,7B2,http://www.northamptonairport.com/,https://en.wikipedia.org/wiki/Northampton_Airport,
19073,K7M9,small_airport,Salem Airport,36.3559,-91.831001,787.0,,US,US-AR,Salem,no,,,7M9,http://fly.arkansas.gov/salem.html,https://en.wikipedia.org/wiki/Salem_Airport_(Arkansas),
19076,K7S1,small_airport,Ruby Valley Field,45.533702,-112.300283,4777.0,,US,US-MT,Twin Bridges,no,KRVF,,RVF,https://rubyvalleyaviation.com/,https://en.wikipedia.org/wiki/Twin_Bridges_Airport_(Montana),7S1
19077,K7S5,small_airport,Independence State Airport,44.867000579833984,-123.197998046875,180.0,,US,US-OR,Independence,no,K7S5,,7S5,,https://en.wikipedia.org/wiki/Independence_State_Airport,
19080,K7S9,small_airport,Lenhardt Airpark,45.18040084838867,-122.74299621582033,165.0,,US,US-OR,Hubbard,no,K7S9,,7S9,,https://en.wikipedia.org/wiki/Lenhardt_Airpark,
19091,K7W6,small_airport,Hyde County Airport,35.562400817871094,-75.9552001953125,8.0,,US,US-NC,Engelhard,no,K7W6,,7W6,,https://en.wikipedia.org/wiki/Hyde_County_Airport,
19094,K80F,small_airport,Antlers Municipal Airport,34.1926002502,-95.6499023438,575.0,,US,US-OK,Antlers,no,80F,ATE,80F,,https://en.wikipedia.org/wiki/Antlers_Municipal_Airport,
19114,K8A0,small_airport,Albertville Regional Airport/Thomas J Brumlik Field,34.22909927,-86.25579834,1032.0,,US,US-AL,Albertville,no,8A0,,8A0,http://albertvilleaviation.biz/,https://en.wikipedia.org/wiki/Albertville_Regional_Airport,
19117,K8A6,closed,Wilgrove Air Park,35.21385,-80.668284,799.0,,US,US-NC,Charlotte,no,,QWG,,https://web.archive.org/web/20200910142246/http://www.wilgroveairport.net/,https://en.wikipedia.org/wiki/Wilgrove_Air_Park,8A6
19118,K8B0,small_airport,Steven A. Bean Municipal Airport,44.991902,-70.664597,1825.0,,US,US-ME,Rangeley,no,,,8B0,,https://en.wikipedia.org/wiki/Steven_A._Bean_Municipal_Airport,
19175,K9A1,small_airport,Covington Municipal Airport,33.63249969,-83.84960175,809.0,,US,US-GA,Covington,no,KCVC,,CVC,http://www.covingtonmunicipalairport.com/about-us,https://en.wikipedia.org/wiki/Covington_Municipal_Airport_(Georgia),9A1
19176,K9A4,small_airport,Lawrence County Airport,34.659401,-87.348801,588.0,,US,US-AL,Courtland,no,K9A4,,9A4,,https://en.wikipedia.org/wiki/Courtland_Airport,
19188,K9F9,small_airport,Sycamore Strip,32.628501892089844,-97.35359954833984,760.0,,US,US-TX,Fort Worth,no,K9F9,,9F9,,https://en.wikipedia.org/wiki/Sycamore_Strip_Airport,
19190,K9G3,small_airport,Akron Airport/Jesson Field,43.021099,-78.482498,840.0,,US,US-NY,Akron,no,,,9G3,http://www.christianairmen.com/,https://en.wikipedia.org/wiki/Akron_Airport,
19202,K9S9,small_airport,Lexington Airport,45.454102,-119.690001,1634.0,,US,US-OR,Lexington,no,,,9S9,,https://en.wikipedia.org/wiki/Lexington_Airport_(Oregon),
19204,K9U3,small_airport,Austin Airport,39.467998,-117.195,5730.0,,US,US-NV,Austin,no,KTMT,ASQ,TMT,,https://en.wikipedia.org/wiki/Austin_Airport,9U3
19214,KA09,small_airport,Eagle Airpark,34.887533,-114.616638,485.0,,US,US-AZ,Bullhead City,no,KA09,,A09,,https://en.wikipedia.org/wiki/Eagle_Airpark,"AZ02, bullhead city, eagle"
19215,KA20,small_airport,Sun Valley Airport,35.00876,-114.566052,725.0,,US,US-AZ,Bullhead City,no,,,A20,,https://en.wikipedia.org/wiki/Sun_Valley_Airport_(Arizona),
19216,KA24,small_airport,California Pines Airport,41.412399291992,-120.68399810791,4398.0,,US,US-CA,Alturas,no,A24,,A24,http://www.californiapineslodge.com/indexd651.html?id=10636&fuseaction=browse&pageid=34,https://en.wikipedia.org/wiki/California_Pines_Airport,CA02
19217,KA30,small_airport,Scott Valley Airport,41.558201,-122.855003,2728.0,,US,US-CA,Etna,no,,,A30,http://www.co.siskiyou.ca.us/content/transportation-division-scott-valley-airport,https://en.wikipedia.org/wiki/Scott_Valley_Airport,CA06
19218,KA32,small_airport,Butte Valley Airport,41.887199401855,-121.9759979248,4243.0,,US,US-CA,Dorris,no,A32,,A32,http://www.buttevalleychamber.com/buttevalleyairpo.html,https://en.wikipedia.org/wiki/Butte_Valley_Airport,CA03
19221,KA39,small_airport,Ak-Chin Regional Airport,32.990806,-111.918528,1300.0,,US,US-AZ,Maricopa,no,A39,,A39,http://akchinairport.com/,https://en.wikipedia.org/wiki/Phoenix_Regional_Airport,Phoenix Regional Airport
19222,KA50,small_airport,Colorado Springs East Airport,38.874401,-104.410004,6145.0,,US,US-CO,Ellicott,no,,,CO4,http://springseastairport.org/index.html,https://en.wikipedia.org/wiki/Colorado_Springs_East_Airport,"A50, CO49"
19224,KAAF,small_airport,Apalachicola Regional Airport,29.72750092,-85.02749634,20.0,,US,US-FL,Apalachicola,no,KAAF,AAF,AAF,,https://en.wikipedia.org/wiki/Apalachicola_Municipal_Airport,
19225,KAAO,small_airport,Colonel James Jabara Airport,37.74760056,-97.22109985,1421.0,,US,US-KS,Wichita,no,KAAO,,AAO,,https://en.wikipedia.org/wiki/Colonel_James_Jabara_Airport,
29963,KAAP,closed,Andrau Airpark,29.7225,-95.588303,79.0,,US,US-TX,Houston,no,,,,,https://en.wikipedia.org/wiki/Andrau_Airpark,"KAAP, AAP"
19226,KAAS,small_airport,Taylor County Airport,37.35829925537109,-85.30940246582031,921.0,,US,US-KY,Campbellsville,no,KAAS,,AAS,,https://en.wikipedia.org/wiki/Taylor_County_Airport_(Kentucky),
19227,KAAT,small_airport,Alturas Municipal Airport,41.482736,-120.565671,4378.0,,US,US-CA,Alturas,no,KAAT,,AAT,,https://en.wikipedia.org/wiki/Alturas_Municipal_Airport,
3356,KABE,medium_airport,Lehigh Valley International Airport,40.651773,-75.442797,393.0,,US,US-PA,Allentown,yes,KABE,ABE,ABE,,https://en.wikipedia.org/wiki/Lehigh_Valley_International_Airport,
3357,KABI,medium_airport,Abilene Regional Airport,32.4113006592,-99.6819000244,1791.0,,US,US-TX,Abilene,yes,KABI,ABI,ABI,,https://en.wikipedia.org/wiki/Abilene_Regional_Airport,
16091,KABQ,medium_airport,Albuquerque International Sunport,35.040199,-106.609001,5355.0,,US,US-NM,Albuquerque,yes,KABQ,ABQ,ABQ,http://www.abqsunport.com/,https://en.wikipedia.org/wiki/Albuquerque_International_Sunport,
3358,KABR,medium_airport,Aberdeen Regional Airport,45.449100494384766,-98.42179870605467,1302.0,,US,US-SD,Aberdeen,yes,KABR,ABR,ABR,,https://en.wikipedia.org/wiki/Aberdeen_Regional_Airport,
3359,KABY,medium_airport,Southwest Georgia Regional Airport,31.532946,-84.196215,197.0,,US,US-GA,Albany,yes,KABY,ABY,ABY,,https://en.wikipedia.org/wiki/Southwest_Georgia_Regional_Airport,
19228,KACB,small_airport,Antrim County Airport,44.988602,-85.198402,623.0,,US,US-MI,Bellaire,no,KACB,ACB,ACB,,https://en.wikipedia.org/wiki/Antrim_County_Airport,
19229,KACJ,small_airport,Jimmy Carter Regional Airport,32.110802,-84.188904,468.0,,US,US-GA,Americus,no,KACJ,,ACJ,,https://en.wikipedia.org/wiki/Jimmy_Carter_Regional_Airport,Souther Field
3360,KACK,medium_airport,Nantucket Memorial Airport,41.25310135,-70.06020355,47.0,,US,US-MA,Nantucket,yes,KACK,ACK,ACK,,https://en.wikipedia.org/wiki/Nantucket_Memorial_Airport,
3361,KACT,medium_airport,Waco Regional Airport,31.611299514770508,-97.23049926757812,516.0,,US,US-TX,Waco,yes,KACT,ACT,ACT,,https://en.wikipedia.org/wiki/Waco_Regional_Airport,
3362,KACV,medium_airport,California Redwood Coast-Humboldt County Airport,40.978101,-124.109,221.0,,US,US-CA,Arcata/Eureka,yes,KACV,ACV,ACV,,https://en.wikipedia.org/wiki/Arcata-Eureka_Airport,Arcata Airport
3363,KACY,medium_airport,Atlantic City International Airport,39.45759963989258,-74.57720184326172,75.0,,US,US-NJ,Atlantic City,yes,KACY,ACY,ACY,,https://en.wikipedia.org/wiki/Atlantic_City_International_Airport,
19232,KACZ,small_airport,Henderson Field,34.717899322509766,-78.00360107421875,39.0,,US,US-NC,Wallace,no,KACZ,,ACZ,,https://en.wikipedia.org/wiki/Henderson_Field_(North_Carolina),
